source	image	va	function	read_status	helper_candidates	decision	retained_helpers	extraction_verdict	strict_before	strict_after
src/open/opening_scenes.c	OPEN.EXE	0x800143dc	opening_scene1_draw_fade	read	primitive-allocation;existing-sdk	Two direct FT4 reservations; distinct texture pages and overlapping panels remain explicit SDK rectangle/UV/color operations.		kept-existing-source	100.0	100.0
src/open/opening_scenes.c	OPEN.EXE	0x8001455c	opening_scene1_run	read	none	Input is polled during fade-in and hold but not fade-out; generic fade loop would hide this and the frame600 sequence stop.		kept-existing-source	100.0	100.0
src/open/opening_scenes.c	OPEN.EXE	0x80014608	opening_cylinder_transition	read	none	Existing mode-driven cylinder helper owns creation, staggered scale/yaw, blocking frames and removal; not a generic entity reset.		kept-existing-source	100.0	100.0
src/open/opening_scenes.c	OPEN.EXE	0x80014804	opening_scene3_run	read	panel-visibility;scene-brightness	Panel signed-Y clipping repeats in ending scroll; camera wave/fade/input ordering is scene-specific and stays explicit.		kept-existing-source	100.0	100.0
src/open/opening_scenes.c	OPEN.EXE	0x80014b34	opening_ending_scene_run	read	scene-brightness	Same background/far/draw-environment grayscale publication as other fades; preserve update order and pre-clamp overshoot behavior.		kept-existing-source	100.0	100.0
src/open/opening_scenes.c	OPEN.EXE	0x80014e28	opening_ending_scroll_run	read	panel-visibility;fade-color	Uses existing color lerp and sprite helpers; clipping test repeats but panel motion, starfield tick and sequence delay form distinct state machines.		kept-existing-source	99.917694	99.917694
src/open/render.c	OPEN.EXE	0x80016d38	display_begin_frame	read	existing;frame-begin	display_next_buffer already names toggle semantics; frame resets differ in state ownership across overlays.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80016dd0	display_present_frame	read	frame-present	Shared wait/draw/display/OT order is a candidate; context pointers and globals differ across images.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80016e68	tmd_select	read	existing	Existing slot selection wrapper; retain enum width.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80016e94	tmd_get_object	read	tmd-format	Move identical object-table macro to the shared TMD header. Shared macro retained; strict 100% and complete object byte-identical.	TMD_OBJECTS	retained-exact	100.0	100.0
src/open/render.c	OPEN.EXE	0x80016eb8	tmd_set_current_vertices	read	existing	Existing setter already names one state operation.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80016ec8	tmd_select_object_vertices	read	tmd-format	Object-relative offset is measured from after the TMD header; preserve selected-asset identity.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80016f04	render_set_view_transform	read	view-transform	Optional position/rotation update and pitch matrix repeat; candidate must retain null checks and global publication.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80017030	tmd_prepare_primitive_indices	read	tmd-format;primitive-index-shifts	Shared TMD format macros retained at strict 100% with complete object byte identity. Keep typed mode-specific shift dispatch explicit.	TMD_OBJECTS;TMD_PACKET_BODY	retained-exact	100.0	100.0
src/open/render.c	OPEN.EXE	0x80017330	tmd_register	read	existing	Existing register-and-prepare wrapper; no new macro needed.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x8001736c	tmd_release_last_allocation	read	existing	Existing ABI wrapper; unused slot is retained and documented elsewhere.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x8001738c	tmd_project_vertices	read	vertex-projection	Same GTE/read-depth sequence; OPEN has a capacity guard and variable perspective shift, GAME a fixed shift.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x80017458	tmd_project_vertices_perspective_right	read	vertex-projection	Right-shift perspective differs from other projection loops; preserve it explicitly.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x800174fc	tmd_project_vertices_shift	read	vertex-projection	Common per-vertex projection sequence with caller-selected depth shift; candidate inline needs SDK width and lifetime checks.		kept-existing-source	100.0	100.0
src/open/render.c	OPEN.EXE	0x800175a8	tmd_transform_vertices	read	vertex-projection	Unprojected RotTrans result writes XY and depth; do not collapse into perspective projection.		kept-existing-source	100.0	100.0
src/open/render_init.c	OPEN.EXE	0x800168dc	lighting_set_active_color_matrix	read	existing	Read OPEN palette-index wrapper; no additional helper needed.		kept-existing-source	100.0	100.0
src/open/render_init.c	OPEN.EXE	0x80016908	render_initialize	read	existing-sdk	Read OPEN initialization: larger two-buffer budget, authored quadrants/light values and one floor-item page; retain explicit initialization policy.		kept-existing-source	100.0	100.0
src/open/render_init.c	OPEN.EXE	0x80016adc	display_initialize	read	existing-sdk	Read OPEN mode-dependent reset/display enable and draw-environment setup; existing SDK helpers already name the operations.		kept-existing-source	100.0	100.0
src/open/render_init.c	OPEN.EXE	0x80016cb4	primitive_buffer_allocate	read	primitive-allocation	Existing checked allocation advances first, traps on overflow and increments count; direct cursor reservations lack those semantics.		kept-existing-source	100.0	100.0
src/open/render_map.c	OPEN.EXE	0x800185e8	render_enqueue_map	read	tmd-vertex-access;tmd-depth;tmd-packet-walk	FT3/FT4 source becomes GT3/GT4 for per-vertex depth cue; upper-bound OT guard differs from general TMD lower-bound guard.	TMD_PACKET_BODY;TMD_PACKET_BODY_BYTES;TMD_PREPARED_VERTEX	retained-exact	100.0	100.0
src/open/render_map_cells.c	OPEN.EXE	0x80018bbc	render_map_cell	read	map-cell-transform	Common orientation adjustment and view/light matrix setup; GAME first remaps illusion-staff meshes, OPEN does not.		kept-existing-source	100.0	100.0
src/open/render_map_cells.c	OPEN.EXE	0x80018d8c	opening_render_map_cells	read	cell-window-walk	Same bounded cell-window traversal as GAME after different window selection; preserve unsigned world-bound tests and byte loop counters.		kept-existing-source	100.0	100.0
src/open/render_sprite.c	OPEN.EXE	0x800189a0	render_enqueue_sprite	read	primitive-allocation;existing-sdk	Existing checked allocator and GTE/SDK operations are clear; packed XY memcpy preserves widths and optional boosted depth cue.		kept-existing-source	100.0	100.0
src/open/render_tmd.c	OPEN.EXE	0x8001764c	render_enqueue_tmd	read	tmd-vertex-access;tmd-depth;tmd-packet-walk	Full OPEN dispatch read: prepared vertex offsets and depth averages repeat; flat/Gouraud and semitransparent lighting calls differ and must stay explicit.	TMD_PACKET_BODY;TMD_PACKET_BODY_BYTES	retained-exact	100.0	100.0
src/open/render_unlit.c	OPEN.EXE	0x80018344	render_enqueue_unlit_triangles	read	tmd-vertex-access;tmd-depth;tmd-packet-walk	Prepared vertex-byte access and three-vertex OT average repeat in lit enqueuers; retain unlit color choices and mode dispatch.	TMD_PACKET_BODY;TMD_PACKET_BODY_BYTES	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x80016014	cd_file_load_allocated	read	cd-path;cd-location;cd-read	Path assembly and three-byte location copy repeat across images; whole retry helper must preserve image-specific errors, attempts and allocation lifetime.	CD_LOCATION_COPY	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x8001615c	cd_file_load_into	read	cd-path;cd-location;cd-read	Same candidate path/location operations as allocated load; existing failure policy differs across images.	CD_LOCATION_COPY	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x80016298	tim_upload_images	read	existing	Already a named TIM upload operation; preserve separate CLUT and pixel checks and DrawSync after each upload.		kept-existing-source	100.0	100.0
src/open/resources.c	OPEN.EXE	0x80016318	resource_stream_copy_words	read	existing	Already a counted word-copy helper returning the next source; do not replace its loop with memcpy.		kept-existing-source	100.0	100.0
src/open/resources.c	OPEN.EXE	0x80016348	opening_resources_load_scene0	read	resource-stream-next;map-grid-copy	Shared chunk macro retained at strict 100% with complete object byte identity. Keep five typed grid-copy calls and scene placement policy.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x80016510	opening_resources_load_scene1	read	resource-stream-next	Share chunk traversal; retain scene1 arena snapshot and sequence ordering. Shared macro retained; strict 100% and complete object byte-identical.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x800165c4	opening_resources_load_scene3	read	resource-stream-next	Share chunk traversal; entity height and scene1 cursor restoration belong to this transition. Shared macro retained; strict 100% and complete object byte-identical.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x800166b4	opening_resources_load_ending	read	resource-stream-next	Share chunk traversal; retain ending arena snapshot after TMD registration. Shared macro retained; strict 100% and complete object byte-identical.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x800167e8	opening_resources_load_ending_entities	read	resource-stream-next	Share chunk traversal; loader and release already express the operation. Shared macro retained; strict 100% and complete object byte-identical.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/open/resources.c	OPEN.EXE	0x80016840	opening_resources_load_ending_sequence	read	resource-stream-next	Share chunk traversal; preserve immediate stop and saved arena cursor. Shared macro retained; strict 100% and complete object byte-identical.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/open/sound_ref.c	OPEN.EXE	0x8001a220	sound_ref_play	read	existing	Existing sound descriptor to voice-arguments wrapper.		kept-existing-source	100.0	100.0
src/open/sprite_add_ft4.c	OPEN.EXE	0x8001399c	sprite_add_ft4	read	existing-sdk;primitive-allocation	Geometry/color use authentic SDK macros; typed primitive cursor allocation repeats in other render TUs and remains a candidate.		kept-existing-source	100.0	100.0
src/open/sprite_add_ft4.c	OPEN.EXE	0x80013b5c	sprite_add_f4	read	existing-sdk;primitive-allocation	Same cursor allocation idea for a different SDK primitive size; SDK setXYWH/setRGB0 already used.		kept-existing-source	100.0	100.0
src/open/vector_math.c	OPEN.EXE	0x80015be0	vector3s_scale_shift12	read	existing-sdk	Existing scaling helper uses setVector; do not hide signed products behind a width-generic multiply macro.		kept-existing-source	100.0	100.0
src/open/vector_math.c	OPEN.EXE	0x80015c3c	vector3s_scale_shift12_alt	read	fixed-scale	Array interface differs from SVECTOR helper; retain the named typed function rather than cast incompatible views to force sharing.		kept-existing-source	100.0	100.0
src/open/vector_math.c	OPEN.EXE	0x80015c98	angle_within_tolerance	read	existing	Existing wrapped-angle predicate already supplies the useful abstraction.		kept-existing-source	100.0	100.0
src/open/vector_xz_to_angle.c	OPEN.EXE	0x80015ce4	vector_xz_to_angle	read	existing	Existing heading helper keeps zero-Z and half-turn cases explicit.		kept-existing-source	100.0	100.0
src/psx/main.c	PSX.EXE	0x80010028	main	read	overlay-load	Two identical Load/Exec sequences in this TU only; candidate local inline, with request/result exchange kept outside.	OVERLAY_LAUNCH	retained-exact	100.0	100.0
src/shared/matrix_lerp.c	GAME.EXE	0x800202fc	matrix_interpolate	read	existing	Already shared across images; keep unsigned loads and explicit signed differences, so a generic lerp is not justified.		kept-existing-source	100.0	100.0
src/shared/matrix_lerp.c	GAME.EXE	0x80020364	lighting_set_color_matrix	read	existing	Already shared interpolation and SDK publication wrapper.		kept-existing-source	100.0	100.0
src/shared/matrix_lerp.c	GAME.EXE	0x80020390	lighting_set_light_matrix	read	existing	Already shared interpolation and SDK publication wrapper.		kept-existing-source	100.0	100.0
src/shared/matrix_lerp.c	OPEN.EXE	0x80019598	matrix_interpolate	read	existing	Already shared across images; keep unsigned loads and explicit signed differences, so a generic lerp is not justified.		kept-existing-source	100.0	100.0
src/shared/matrix_lerp.c	OPEN.EXE	0x80019600	lighting_set_color_matrix	read	existing	Already shared interpolation and SDK publication wrapper.		kept-existing-source	100.0	100.0
src/shared/matrix_lerp.c	OPEN.EXE	0x8001962c	lighting_set_light_matrix	read	existing	Already shared interpolation and SDK publication wrapper.		kept-existing-source	100.0	100.0
src/game/effect_map_collision.c	GAME.EXE		effect_collision_in_cell	read	map-cell-passable;collision-targets	Existing local validated-cell helper; repeated FLOOR-or-STEP predicate and target-specific query flags are wider collision candidates.		support-body-reviewed	n/a	n/a
src/game/geometry_render.c	GAME.EXE		notify_dequeue_group	read	existing	Existing local queue-group helper; gold payloads intentionally prevent grouping, so no generic ring-pop macro.		support-body-reviewed	n/a	n/a
src/game/menu_runtime.c	GAME.EXE		menu_status_draw_backdrop_quad	read	existing-sdk	Existing local reflected-backdrop helper composes SDK UV/XY operations; narrower UV dimensions and global current packet are local constraints.		support-body-reviewed	n/a	n/a
src/game/pool.c	GAME.EXE		copy_vertices	read	existing	Local two-word packed-vertex copy helper; nonzero u16 count and alignment differ from generic word-copy API.		support-body-reviewed	n/a	n/a
include/kf/game_effect.h	header		effect_sound_request	read	existing	Existing sound-request domain conversion supports typed constructor argument macros.		support-body-reviewed	n/a	n/a
include/kf/game_map.h	header		map_object_action_from_behavior	read	existing	Existing shared behavior-to-action domain conversion; retain C identity and modern enum check.		support-body-reviewed	n/a	n/a
include/kf/game_map.h	header		map_object_toggle_progress	read	existing	Existing semantic toggle; arbitrary nonzero progress maps to zero, unlike XOR.		support-body-reviewed	n/a	n/a
include/kf/game_menu.h	header		menu_confirm_result_from_choice	read	existing	Existing inline conversion from choice to signed result; do not mix with generic negation.		support-body-reviewed	n/a	n/a
include/kf/game_menu.h	header		menu_texture_from_magic	read	existing	Existing semantic artwork-index conversion; no additional wrapper.		support-body-reviewed	n/a	n/a
include/kf/item.h	header		floor_item_appearance	read	existing	Existing packed-facing/frame constructor masks numeric frame count and retains facing domain.		support-body-reviewed	n/a	n/a
include/kf/item.h	header		floor_item_facing	read	existing	Existing packed-facing extraction is the useful shared abstraction.		support-body-reviewed	n/a	n/a
include/kf/render_types.h	header		display_next_buffer	read	existing	Existing shared equality toggle includes the uninitialized sentinel; do not substitute XOR.		support-body-reviewed	n/a	n/a
include/kf/tmd.h	header		tmd_packet_mode	read	existing	Existing typed high-byte extraction preserves semitransparency bit.		support-body-reviewed	n/a	n/a
include/kf/tmd.h	header		tmd_packet_kind	read	existing	Existing typed dispatch extraction masks only the semitransparency bit.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_COUNTER::operator++(prefix)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_COUNTER::operator++(postfix)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_COUNTER::operator--(prefix)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_COUNTER::operator--(postfix)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator|	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator&	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator^	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator~	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator|=	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator&=	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KF_ENUM_FLAGS::operator^=	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KfEnumStorage::KfEnumStorage(default)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KfEnumStorage::KfEnumStorage(Enum)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KfEnumStorage::operator Enum	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KfEnumStorage::encoded_value	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		KfEnumStorage::operator=	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		operator==(KfEnumStorage,KfEnumStorage)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		kf_enum_decode	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		kf_enum_encode(Enum)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/enum.h	modern-checker		kf_enum_encode(KfEnumStorage)	read	existing	Shared enum checking infrastructure; no retail body and no additional gameplay helper.		support-body-reviewed	n/a	n/a
include/kf/audio.h	header		audio_reset_voice_slots	read	audio-voice-reset	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/audio.h	header		audio_key_on_next_slot	read	audio-voice-slot	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_map.h	header		camera_path_publish_fixed	read	camera-fixed-state	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_map.h	header		camera_path_advance_pose	read	camera-step	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_math.h	header		fixed_vector3_length	read	distance3	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_math.h	header		angle_error_magnitude	read	cone-angle-error	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_math.h	header		radial_damage_attenuated_scale	read	radial-falloff	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_menu.h	header		menu_list_previous	read	menu-list-step	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/game_menu.h	header		menu_list_next	read	menu-list-step	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/item.h	header		floor_item_advance_frame	read	floor-item-frame	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
include/kf/map_data.h	header		map_placement_axis_position	read	placement-position	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
src/game/actor.c	GAME.EXE		actor_initialize_at_home	read	actor-home-init	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
src/game/actor_behavior.c	GAME.EXE		actor_player_distance	read	actor-player-distance	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
src/game/lighting_presets.c	GAME.EXE		lighting_blend_current_color	read	current-color-blend	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
src/game/menu_runtime.c	GAME.EXE		menu_preview_light_source	read	menu-preview	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
src/game/menu_runtime.c	GAME.EXE		menu_begin_text_glyph	read	menu-glyph	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
src/game/save_system.c	GAME.EXE		memory_card_acknowledge_new_device	read	card-new-device	Retained extraction; typed body and all consumer comparisons reviewed. See candidate verdict.		support-body-reviewed	n/a	n/a
