id	file	line	function	arg_index	definition	expansion_occurrence	domains	images	modes	before_line	before_function	before_name	final_name	decision	semantic_reason	reviewer
P01119	src/game/menu_runtime.c	1625	menu_list_interact	2	1	0	KfMenuPreviewMode	GAME.EXE	modern|retail	1625	menu_list_interact	preview_mode	preview_mode	retain	Preview renderer selection; menu_runtime.c:1685 selects model/detail/magic-icon branch; enum and role align.	menu
P01121	src/game/menu_runtime.c	1626	menu_list_interact	4	1	0	KfItemStockBank	GAME.EXE	modern|retail	1626	menu_list_interact	shop_id	shop_bank	rename	Optional shop bank consumed by item-detail preview; menu_runtime.c:1688 forwards to menu_draw_item_detail; item preview callers pass PLAYER placeholder where bank is unused, so document optional role rather than imply always valid shop.	menu
P01122	src/game/menu_runtime.c	1626	menu_list_interact	5	1	0	KfTradeMode	GAME.EXE	modern|retail	1626	menu_list_interact	price_mode	price_mode	retain	Optional buy/sell price selection for detail preview; menu_runtime.c:1688 forwards only in ITEM_DETAIL branch; other preview modes ignore it, matching draw_item_detail price-specific role.	menu
P01123	src/game/menu_runtime.c	1763	menu_two_option_prompt	0	1	0	KfMenuWindowKind	GAME.EXE	modern|retail	1763	menu_two_option_prompt	kind	window_kind	rename	Background window layout selector; menu_runtime.c:1778 compares SAVE/LOAD then forwards to menu_draw_window; same layout domain as draw/init, not footer confirm-kind.	menu
P01126	src/game/menu_runtime.c	1764	menu_two_option_prompt	3	1	0	KfSaveSlotSummary	GAME.EXE	modern|retail	1764	menu_two_option_prompt	summaries	summaries	retain	Optional save-slot summaries for dialog frame; menu_runtime.c:1798,1827 forwards unchanged into menu_draw_dialog_frame; save/load callers provide catalog and non-save callers NULL.	menu
P01127	src/game/menu_runtime.c	1841	menu_draw_window	0	1	0	KfMenuWindowKind	GAME.EXE	modern|retail	1841	menu_draw_window	kind	window_kind	rename	Window layout-bank selector; menu_runtime.c:1846 indexes menu_window_layouts[kind] and excludes CONFIG backdrop; distinguish from confirmation-text kind.	menu
P01130	src/game/menu_runtime.c	1841	menu_draw_window	3	1	0	KfMenuConfirmState	GAME.EXE	modern|retail	1841	menu_draw_window	confirmation	confirmation	retain	Whether selected row uses confirmed background; menu_runtime.c:1857 requires REQUESTED to use row_confirmed_background; selected row remains separate integer highlight parameter.	menu
P01131	src/game/menu_runtime.c	1900	menu_list_render	0	1	0	KfMenuList	GAME.EXE	modern|retail	1900	menu_list_render	list	list	retain	Scrollable list read for rendering; menu_runtime.c:1913 reads glyph_rows/quantities then geometry/cursor; same list object as init/navigation but const consumer.	menu
P01132	src/game/menu_runtime.c	2010	menu_draw_two_option	0	1	0	MenuGlyphString	GAME.EXE	modern|retail	2010	menu_draw_two_option	option0	accept_label	rename	Accept-action label; menu_runtime.c:2014 maps KF_MENU_CHOICE_ACCEPT to option0; item_pickup_confirm passes accept_label; prompt passes yes label and list-interact action label.	menu
P01133	src/game/menu_runtime.c	2010	menu_draw_two_option	1	1	0	MenuGlyphString	GAME.EXE	modern|retail	2010	menu_draw_two_option	option1	decline_label	rename	Decline-action label; menu_runtime.c:2017 maps non-accept selection to option1; pickup passes decline_label; prompt/list pass no or cancel label.	menu
P01134	src/game/menu_runtime.c	2011	menu_draw_two_option	2	1	0	KfMenuConfirmChoice	GAME.EXE	modern|retail	2011	menu_draw_two_option	selected	selected_choice	rename	Currently selected accept/decline choice; menu_runtime.c:2013 chooses cursor location using ACCEPT; explicit selected role differs from helper choice that merely converts a supplied choice.	menu
P01135	src/game/menu_runtime.c	2011	menu_draw_two_option	3	1	0	KfMenuConfirmState	GAME.EXE	modern|retail	2011	menu_draw_two_option	highlight	confirmation	rename	Whether selected choice is confirmed; menu_runtime.c:2019 checks REQUESTED before applying confirmed highlight; same domain and rendering role as menu_draw_window confirmation, not selected row.	menu
P01136	src/game/menu_runtime.c	2046	menu_draw_item_name_frame	0	1	0	KfObjectId	GAME.EXE	modern|retail	2046	menu_draw_item_name_frame	item_id	item_id	retain	Picked item whose model/name are drawn; menu_runtime.c:2046 uses item_name_rows[item_id]; item_pickup_confirm passes the inventory object under confirmation.	menu
P01137	src/game/menu_runtime.c	2098	menu_blit_sprite_translucent	0	1	0	MenuSpriteDef	GAME.EXE	modern|retail	2098	menu_blit_sprite_translucent	sprite	sprite	retain	Single translucent sprite descriptor; menu_runtime.c:2101 reads descriptor tpage/clut/UV/extents then enables semi-transparency; mirrors opaque blitter role.	menu
P01138	src/game/menu_runtime.c	2098	menu_blit_sprite_translucent	1	1	0	MenuPoint	GAME.EXE	modern|retail	2098	menu_blit_sprite_translucent	position	position	retain	Screen anchor for sprite placement; menu_runtime.c:2103 offsets anchor x/y; same coordinate role as opaque blitter.	menu
P01139	src/game/menu_runtime.c	2116	menu_blit_sprite	0	1	0	MenuSpriteDef	GAME.EXE	modern|retail	2116	menu_blit_sprite	sprite	sprite	retain	Single sprite texture/size descriptor; menu_runtime.c:2118 reads sprite tpage/clut/UV/extents; calls pass selection_cursor and option descriptors, distinct from font-atlas role.	menu
P01140	src/game/menu_runtime.c	2116	menu_blit_sprite	1	1	0	MenuPoint	GAME.EXE	modern|retail	2116	menu_blit_sprite	position	position	retain	Screen anchor for sprite placement; menu_runtime.c:2120 subtracts fixed x/y offsets from position coordinates; calls pass label.position.	menu
P01141	src/game/menu_runtime.c	2133	menu_begin_text_glyph	0	1	0	MenuSpriteDef	GAME.EXE	modern|retail	2133	menu_begin_text_glyph	font	font	retain	Font atlas descriptor for current glyph; menu_runtime.c:2136 assigns tpage/clut and dimensions; menu_draw_string forwards same font descriptor.	menu
P01142	src/game/menu_runtime.c	2133	menu_begin_text_glyph	1	1	0	MenuGlyphString	GAME.EXE	modern|retail	2133	menu_begin_text_glyph	string	string	retain	Origin-bearing string for current glyph; menu_runtime.c:2138 adds x_offset to string.position; menu_draw_string forwards same stream.	menu
P01144	src/game/menu_runtime.c	2144	menu_draw_string	0	1	0	MenuSpriteDef	GAME.EXE	modern|retail	2144	menu_draw_string	font	font	retain	Text glyph font-atlas descriptor; menu_runtime.c:2154 forwards to glyph builder and uses glyph-sized extents; calls use menu_assets.glyph_atlas; differs legitimately from sprite role.	menu
P01145	src/game/menu_runtime.c	2144	menu_draw_string	1	1	0	MenuGlyphString	GAME.EXE	modern|retail	2144	menu_draw_string	string	string	retain	Positioned textual glyph stream; menu_runtime.c:2149 iterates string glyphs and uses string origin; same role as numeric renderer except atlas encoding.	menu
P01146	src/game/menu_runtime.c	2187	menu_draw_number	0	1	0	MenuSpriteDef	GAME.EXE	modern|retail	2187	menu_draw_number	atlas	font	rename	Numeric glyph font-atlas descriptor; menu_runtime.c:2187 parameter atlas copied immediately into local font; declaration says font; calls use menu_assets.number_atlas; same font role as menu_draw_string.	menu
P01147	src/game/menu_runtime.c	2187	menu_draw_number	1	1	0	MenuGlyphString	GAME.EXE	modern|retail	2187	menu_draw_number	string	string	retain	Positioned numeric glyph stream; menu_runtime.c:2190 copies to label and consumes glyph codes/position; declaration matches; semantic subtype of generic glyph string.	menu
P01149	src/game/menu_runtime.c	2286	menu_list_init	0	1	0	KfMenuList	GAME.EXE	modern|retail	2286	menu_list_init	list	list	retain	List state being initialized; menu_runtime.c:2290-2302 writes title, geometry, count and navigation fields; same object role as navigation/render helpers.	menu
P01150	src/game/menu_runtime.c	2286	menu_list_init	1	1	0	KfMenuWindowKind	GAME.EXE	modern|retail	2286	menu_list_init	kind	window_kind	rename	Source window layout for copied title row; menu_runtime.c:2293 copies window_layouts[kind].rows[row] glyphs; same bank selector as window renderer, although title-source role is narrower.	menu
P01154	src/game/menu_runtime.c	2307	menu_format_number	2	1	0	KfFormatPaddingMode	GAME.EXE	modern|retail	2307	menu_format_number	pad_zero	padding_mode	rename	Leading decimal glyph padding style; menu_runtime.c:2312 selects blank glyph for SPACES else zero; enum selects padding policy, not a boolean named after one option.	menu
P01156	src/game/menu_runtime.c	2328	menu_load_item_model	0	1	0	KfObjectId	GAME.EXE	modern|retail	2328	menu_load_item_model	id	item_id	rename	Inventory object ID indexing model file table; menu_runtime.c:2333 compares OBJECT_NONE then cd_file_load_table_entry(asset,id); callers pass inventory code, aligns model preview/name APIs.	menu
P01157	src/game/menu_runtime.c	2355	menu_load_item_texture	0	1	0	KfMenuTextureId	GAME.EXE	modern|retail	2355	menu_load_item_texture	id	texture_id	rename	Menu artwork resource index; menu_runtime.c:2361 compares MENU_TEXTURE_NONE then adds one for TIM/Mddd path; callers include spell artwork and card messages, so item_id would be too narrow.	menu
P01158	src/game/menu_select.c	27	menu_equip_select	0	1	0	KfEquipmentMenuCategory	GAME.EXE	modern|retail	27	menu_equip_select	category	equipment_category	rename	Equipment category determining item span and title; menu_select.c:48 switch determines inventory range; :97 selects EQUIPMENT window title row with same category.	menu
P01159	src/game/player_core.c	68	player_set_equipment_slot	0	1	0	KfObjectId	GAME.EXE	modern|retail	68	player_set_equipment_slot	item_id	item_id	retain	Inventory item assigned to the selected equipment slot; weapon is only one slot case.	root
P01160	src/game/player_core.c	68	player_set_equipment_slot	1	1	0	KfEquipmentSlot	GAME.EXE	modern|retail	68	player_set_equipment_slot	slot	slot	retain	Destination equipment slot selects the corresponding equipped item field.	root
P01161	src/game/player_core.c	124	player_equip_weapon	0	1	0	KfObjectId	GAME.EXE	modern|retail	124	player_equip_weapon	weapon_id	weapon_id	retain	Inventory object in weapon-equipping role; narrower role than generic item_id is intentional.	root
P01162	src/game/player_core.c	280	player_distance_to_point_in_cone	0	1	0	VECTOR	GAME.EXE	modern|retail	280	player_distance_to_point_in_cone	point	point	retain	Candidate world-space point tested against the player's implicit cone origin.	root
P01173	src/game/player_core.c	616	player_update_transform_snapshot	0	1	0	VECTOR	GAME.EXE	modern|retail	616	player_update_transform_snapshot	position_out	position_out	retain	Required output snapshot of player camera position; no input/null-retention behavior.	root
P01174	src/game/player_core.c	616	player_update_transform_snapshot	1	1	0	SVECTOR	GAME.EXE	modern|retail	616	player_update_transform_snapshot	rotation_out	rotation_out	retain	Required output camera rotation with view offset added; matches paired snapshot output.	root
P01184	src/game/player_death.c	507	player_apply_damage	3	1	0	KfPlayerStatusFlags	GAME.EXE	modern|retail	507	player_apply_damage	status_effect_flags	status_effect_flags	retain	Incoming curse, darkness, poison and slow flags update player status/timers; shared field role.	root
P01189	src/game/player_death.c	580	player_apply_radial_damage	0	1	0	VECTOR	GAME.EXE	modern|retail	580	player_apply_radial_damage	origin	origin	retain	World-space radial-damage center; matches the actor radial query parameter.	root
P01200	src/game/player_death.c	610	player_select_magic	0	1	0	KfEffectKind	GAME.EXE	modern|retail	610	player_select_magic	magic_id	magic_id	retain	Selected spell identity indexes magic records; same numeric domain as effects but spell-selection role.	root
P01201	src/game/player_death_fade.c	23	player_death_apply_visual_fade	0	1	0	MATRIX	GAME.EXE	modern|retail	23	player_death_apply_visual_fade	color_from	color_from	retain	Starting color matrix for death fade; explicit color distinguishes this from the fade's light/position state.	root
P01203	src/game/player_use_item.c	33	actor_show_info_image	0	1	0	KfActor	GAME.EXE	modern|retail	33	actor_show_info_image	actor	actor	retain	Actor whose definition selects enemy image; player_use_item.c:38-39 reads actor.definition_id for image filename; mirror item path passes probed actor.	menu
P01204	src/game/player_use_item.c	44	map_event_show_person_image	0	1	0	KfMapEvent	GAME.EXE	modern|retail	44	map_event_show_person_image	event	event	retain	Map event whose character selects person image; player_use_item.c:48-49 reads event.character_id for image filename; mirror item path passes probed person event.	menu
P01205	src/game/player_use_item.c	60	player_use_item	0	1	0	KfObjectId	GAME.EXE	modern|retail	60	player_use_item	item_id	item_id	retain	Inventory item whose gameplay use is dispatched; player_use_item.c:77 switches key/staff/seal/herb IDs and accesses item stock; caller uses selected inventory object.	menu
P01206	src/game/player_warp.c	29	player_warp_shimmer	0	1	0	KfWarpShimmerMode	GAME.EXE	modern|retail	29	player_warp_shimmer	mode	shimmer_mode	rename	Grow/shrink/removal policy of the player's warp shimmer, distinct from OPEN cylinder transition modes.	root
P01207	src/game/player_warp.c	29	player_warp_shimmer	1	1	0	VECTOR	GAME.EXE	modern|retail	29	player_warp_shimmer	position	position	retain	Required world position used to construct shimmer effects; supplied player position is one caller role.	root
P01208	src/game/player_warp.c	108	player_warp_change_floor	0	1	0	KfFloorId	GAME.EXE	modern|retail	108	player_warp_change_floor	floor	floor	retain	Destination floor for a cross-floor warp, forwarded to resource loading.	root
P01209	src/game/player_warp.c	108	player_warp_change_floor	1	1	0	KfMapVariant	GAME.EXE	modern|retail	108	player_warp_change_floor	variant	map_variant	rename	Destination map variant stored in player state and passed to loading; align map_resources_load.	root
P01210	src/game/player_warp.c	133	player_warp_same_floor	0	1	0	KfMapVariant	GAME.EXE	modern|retail	133	player_warp_same_floor	variant	map_variant	rename	Destination variant for a same-floor warp; same domain role as cross-floor warp.	root
P01213	src/game/player_warp.c	258	actor_transform_definition5_to6	0	1	0	KfActor	GAME.EXE	modern|retail	258	actor_transform_definition5_to6	actor	actor	retain	Actor whose definition and visual transform are transitioned from definition 5 to 6.	root
P01214	src/game/player_warp_shimmer_at_player.c	5	player_warp_shimmer_at_player	0	1	0	KfWarpShimmerMode	GAME.EXE	modern|retail	5	player_warp_shimmer_at_player	mode	shimmer_mode	rename	Passes shimmer policy unchanged while supplying the player's position; agree with underlying helper.	root
P01215	src/game/pool.c	57	copy_vertices	0	1	0	KfPackedSVector	GAME.EXE	modern|retail	57	copy_vertices	output	output	retain	Destination packed-vertex array overwritten by complete two-word vertex copies.	root
P01216	src/game/pool.c	57	copy_vertices	1	1	0	KfPackedSVector	GAME.EXE	modern|retail	57	copy_vertices	input	input	retain	Read-only packed-vertex source for the same copy operation; distinct from output by data direction.	root
P01218	src/game/pool.c	70	render_bind_animated_instance	0	1	0	KfPoolRecord	GAME.EXE	modern|retail	70	render_bind_animated_instance	owner_slot	owner_slot	retain	Pointer to the owner's cache pointer, updated after allocation; GAME pool.c:73 dereferences owner_slot;105 stores its address into record.owner_slot;113 publishes newly allocated record back to *owner_slot.	graphics
P01220	src/game/pool.c	70	render_bind_animated_instance	2	1	0	KfAnimationClip	GAME.EXE	modern|retail	70	render_bind_animated_instance	clip_index	clip_index	retain	Animation clip selector indexing the chosen asset's clip table; GAME pool.c:123 indexes clip_table with the encoded value;150/174 compare and cache record.clip_index; it is not an actor action-animation slot.	graphics
P01223	src/game/pool.c	224	pool_record_release	0	1	0	KfPoolRecord	GAME.EXE	modern|retail	224	pool_record_release	record	record	retain	Allocated animation-pool record being released, including its owner pointer; not an effect record.	root
P01224	src/game/render.c	62	display_show_system_screen	0	1	0	KfSystemScreen	GAME.EXE	modern|retail	65	display_show_error_screen	stage	screen	rename	System-screen resource selector, not progress through a stage; GAME render.c:87 encodes the value into the TIM path digit; CD callers pass SEARCH_FAILED/READ_FAILED and game.c passes NO_MEMORY_CARD.	graphics
P01225	src/game/render.c	128	lighting_set_active_color_matrix	0	1	0	KfGameColorPreset	GAME.EXE	modern|retail	131	lighting_set_active_color_matrix	preset	preset	retain	GAME color-matrix-table selector; GAME render.c:133 encodes this preset as color_matrix_table index passed to SetColorMatrix; OPEN has a separate enum/table.	graphics
P01226	src/game/render.c	134	effect5_texture_cache_prepare	0	1	0	KfFloorId	GAME.EXE	modern|retail	137	effect5_texture_cache_prepare	floor	floor	retain	Floor identity gating floor-five texture-page and CLUT setup; GAME render.c:139 checks exactly KF_FLOOR_5 before assigning three texture pages and CLUT entries.	graphics
P01227	src/game/render.c	286	tmd_select	0	1	0	KfTmdSlot	GAME.EXE	modern|retail	289	tmd_select	slot	slot	retain	Registered TMD slot selected as the current asset; GAME render.c:291 and OPEN:41 load slots[encoded slot] into current_asset.	graphics
P01229	src/game/render.c	298	tmd_set_current_vertices	0	1	0	KfPackedSVector	GAME.EXE	modern|retail	301	tmd_set_current_vertices	vertices	vertices	retain	Pointer to the packed vertex sequence selected for subsequent TMD projection; GAME render.c:303 and OPEN:53 publish vertices into current_tmd_vertices; no copy, allocation or transformation occurs here.	graphics
P01231	src/game/render.c	313	render_set_view_transform	0	1	0	VECTOR	GAME.EXE	modern|retail	316	render_set_view_transform	position	position_or_null	rename	Optional replacement stored view position and derived view-cell coordinates; GAME render.c:320-324 and OPEN:70-74 guard position!=NULL before copying and recomputing cells; NULL preserves them.	graphics
P01232	src/game/render.c	313	render_set_view_transform	1	1	0	SVECTOR	GAME.EXE	modern|retail	316	render_set_view_transform	rotation	rotation_or_null	rename	Optional replacement stored view rotation used to rebuild view/pitch matrices; GAME render.c:325-332 and OPEN:75-82 guard rotation!=NULL then rebuild matrices from stored rotation; position and rotation nullability are independent.	graphics
P01233	src/game/render.c	445	tmd_register	0	1	0	KfTmdSlot	GAME.EXE	modern|retail	448	tmd_register	slot	slot	retain	Registry slot that receives and selects the supplied TMD asset; GAME render.c:450 and OPEN:203 store tmd into slots[encoded slot] and current_asset before preparing primitive indices.	graphics
P01234	src/game/render.c	445	tmd_register	1	1	0	KfTmdHeader	GAME.EXE	modern|retail	448	tmd_register	tmd	tmd	retain	Root header of the TMD asset installed into the registry; Both implementations publish this pointer as current_asset and then mutate its prepared primitive indices through the current asset.	graphics
P01235	src/game/render.c	452	tmd_release_last_allocation	0	1	0	KfTmdSlot	GAME.EXE	modern|retail	455	tmd_release_last_allocation	slot	slot	retain	Preserved slot-domain ABI argument ignored by the stack-allocation release body; GAME render.c:455-458 and OPEN:208-211 do not read slot; both unconditionally call memory_release_last without indexing or clearing TMD slots. Retain the API domain name while recording that the current bodies ignore it.	graphics
P01245	src/game/render_enqueuers.c	766	render_enqueue_sprite	0	1	0	KfSpriteQuad	GAME.EXE	modern|retail	766	render_enqueue_sprite	sprite	sprite	retain	Sprite geometry and UV descriptor projected into an FT4 packet; Both image bodies build four corners from sprite.x/y/w/h and packet UV spans from sprite.u/v; SDK packet storage is a different local object.	graphics
P01247	src/game/render_enqueuers.c	766	render_enqueue_sprite	2	1	0	KfSpriteDepthCueMode	GAME.EXE	modern|retail	766	render_enqueue_sprite	depth_cue_mode	depth_cue_mode	retain	Policy selecting normal versus boosted GTE depth-cue factor; GAME render_enqueuers.c:808 and OPEN render_sprite.c:49 compare BOOSTED and add half the factor before NormalColorDpq.	graphics
P01248	src/game/render_frame.c	40	render_frame	0	1	0	VECTOR	GAME.EXE	modern|retail	40	render_frame	position	position_or_null	rename	Optional replacement view position for the full GAME frame; GAME render_frame.c:49 forwards directly to render_set_view_transform; gameplay passes player snapshots and fades/cutscenes pass NULL to retain view.	graphics
P01249	src/game/render_frame.c	40	render_frame	1	1	0	SVECTOR	GAME.EXE	modern|retail	40	render_frame	rotation	rotation_or_null	rename	Optional replacement view rotation for the full GAME frame; GAME render_frame.c:49 forwards directly; renderer independently guards the rotation pointer and reuses stored rotation when NULL.	graphics
P01252	src/game/render_map_cells.c	44	render_map_cell	2	1	0	KfCellVisibility	GAME.EXE	modern|retail	44	render_map_cell	cell	visibility	rename	Near/distant visibility class selecting a mesh bank for the coordinate; GAME render_map_cells.c:78 and OPEN:27 use the value only to add KF_MAP_MESHES_PER_BANK for DISTANT; row/col already identify the cell.	graphics
P01253	src/game/render_sprite.c	11	render_screen_sprite	0	1	0	KfSpriteQuad	GAME.EXE	modern|retail	11	render_screen_sprite	sprite	sprite	retain	Screen-space rectangle/UV descriptor copied directly into a packet; GAME render_sprite.c:21-30 uses sprite geometry and UV without GTE projection; same descriptor role as projected enqueue but distinct transform path.	graphics
P01255	src/game/resources.c	101	map_resource_path_set_floor	0	1	0	KfFloorId	GAME.EXE	modern|retail	101	map_resource_path_set_floor	floor	floor	retain	Floor identity encoded into resource path; not a generic numeric path digit.	root
P01260	src/game/resources.c	166	map_resources_load	0	1	0	KfFloorId	GAME.EXE	modern|retail	166	map_resources_load	floor	floor	retain	Floor whose resource path and texture setup are loaded; same selector passed to path helper.	root
P01261	src/game/resources.c	166	map_resources_load	1	1	0	KfMapVariant	GAME.EXE	modern|retail	166	map_resources_load	use_variant	map_variant	rename	Map variant selects default archive versus alternate assets; align header and warp callers and avoid Boolean use_variant wording.	root
P01262	src/game/save_system.c	99	save_file_write_slot	0	0	0	KfSaveSlotId	GAME.EXE	modern|retail	99	save_file_write_slot	slot_id	slot_id	retain	Logical directory slot tag assigned to new payload;  save_system.c write loop finds/replaces matching directory tag and writes slot_id; caller is system wrapper with same domain.	menu
P01263	src/game/save_system.c	102	save_file_read_slot	0	0	0	KfSaveSlotId	GAME.EXE	modern|retail	102	save_file_read_slot	slot_id	slot_id	retain	Logical directory slot tag locating payload;  save_system.c:603 compares directory.slot_ids[index] == slot_id before locating file payload.	menu
P01264	src/game/save_system.c	104	memory_card_show_status_message	0	0	0	KfSaveStatus	GAME.EXE	modern|retail	104	memory_card_show_status_message	status	status	retain	Card/save status translated to message artwork;  save_system.c:721 switch maps status domain to message index; all read/write/format wrappers forward actual card/save status.	menu
P01267	src/game/save_system.c	136	save_system_read_catalog	0	1	0	KfSaveSlotSummary	GAME.EXE	modern|retail	136	save_system_read_catalog	summaries	summaries	retain	Output array of summaries indexed by logical slot;  save_system.c:143 clears output and :153 copies directory entries into summaries[slot-FIRST]; save/load callers pass array displayed by dialog-frame API.	menu
P01268	src/game/save_system.c	161	menu_play_input_sound	0	1	0	KfMenuSoundCue	GAME.EXE	modern|retail	161	menu_play_input_sound	cue	cue	retain	UI action feedback cue;  save_system.c:165 selects cursor/confirm/cancel sound program/note; callers in OPEN and GAME use the same feedback roles.	menu
P01269	src/game/save_system.c	262	memory_card_check_or_format	0	1	0	KfCardFormatConfirmation	GAME.EXE	modern|retail	262	memory_card_check_or_format	confirmation	format_confirmation	rename	Format authorization state checked on IO-end path;  save_system.c:274 branches UNCONFIRMED to confirmation-required result; menu_save_panel passes CONFIRMED. Explicit format scope distinguishes menu-button confirmation.	menu
P01270	src/game/save_system.c	326	save_system_write_slot	0	1	0	KfSaveSlotId	GAME.EXE	modern|retail	326	save_system_write_slot	slot_id	slot_id	retain	Logical on-card slot ID to save;  save_system.c:339 forwards to save_file_write_slot; save menu converts cursor+FIRST.	menu
P01271	src/game/save_system.c	365	save_file_write_slot	0	1	0	KfSaveSlotId	GAME.EXE	modern|retail	365	save_file_write_slot	slot_id	slot_id	retain	Logical directory slot tag assigned to new payload;  save_system.c write loop finds/replaces matching directory tag and writes slot_id; caller is system wrapper with same domain.	menu
P01272	src/game/save_system.c	548	save_system_read_slot	0	1	0	KfSaveSlotId	GAME.EXE	modern|retail	548	save_system_read_slot	slot_id	slot_id	retain	Logical on-card slot ID to load;  save_system.c:562 forwards to save_file_read_slot; menu caller converts cursor+FIRST, distinct from zero-based row index.	menu
P01273	src/game/save_system.c	584	save_file_read_slot	0	1	0	KfSaveSlotId	GAME.EXE	modern|retail	584	save_file_read_slot	slot_id	slot_id	retain	Logical directory slot tag locating payload;  save_system.c:603 compares directory.slot_ids[index] == slot_id before locating file payload.	menu
P01274	src/game/save_system.c	715	memory_card_show_status_message	0	1	0	KfSaveStatus	GAME.EXE	modern|retail	715	memory_card_show_status_message	status	status	retain	Card/save status translated to message artwork;  save_system.c:721 switch maps status domain to message index; all read/write/format wrappers forward actual card/save status.	menu
P01277	src/game/save_system.c	862	talk_show_dialogue_page	0	1	0	KfFloorId	GAME.EXE	modern|retail	862	talk_show_dialogue_page	floor	floor	retain	Floor ID encoded into dialogue image path;  save_system.c:869 writes floor to path digit; map_scripts.c:407,423,438,456 pass current_floor. Cross-domain review: retain floor consistently with resource and warp floor selectors.	menu
P01279	src/game/save_system.c	862	talk_show_dialogue_page	2	1	0	KfCharacterId	GAME.EXE	modern|retail	862	talk_show_dialogue_page	character_id	character_id	retain	Speaker/event character ID in dialogue path;  save_system.c:866-871 uses tens/ones in directory and filename; callers pass event.character_id.	menu
P01281	src/game/sprite_add_ft4.c	6	sprite_add_ft4	0	1	0	KfScreenRect	GAME.EXE	modern|retail	6	sprite_add_ft4	position	rectangle	rename	Full destination rectangle including width and height; GAME sprite_add_ft4.c:15 and OPEN:14 pass x,y,w,h to setXYWH independently of the separate texture-coordinate descriptor.	graphics
P01285	src/game/sprite_add_ft4.c	7	sprite_add_ft4	4	1	0	CVECTOR	GAME.EXE	modern|retail	7	sprite_add_ft4	color	color	retain	Uniform RGB modulation for the textured flat quad; Both image implementations pass color.r/g/b to setRGB0 after setting texcoords,tpage and clut.	graphics
P01292	src/open/audio.c	97	audio_stop_sequence	0	1	0	KfAudioStopMode	OPEN.EXE	modern|retail	97	audio_stop_sequence	mode	stop_mode	rename	Controls immediate stop versus volume fade before sequence shutdown; explicitly names the enum's policy.	root
P01299	src/open/audio_spatial.c	14	audio_play_spatial	0	1	0	SoundRef	OPEN.EXE	modern|retail	14	audio_play_spatial	sound	sound	retain	Packed sound program/tone/note input; shared GAME and OPEN parameter meaning despite different panning policies.	root
P01300	src/open/audio_spatial.c	15	audio_play_spatial	1	1	0	VECTOR	OPEN.EXE	modern|retail	15	audio_play_spatial	position	position	retain	World position of the sound emitter used to compute listener-relative distance and bearing in both images.	root
P01304	src/open/audio_spatial.c	64	audio_play_spatial_default_range	0	1	0	SoundRef	OPEN.EXE	modern|retail	64	audio_play_spatial_default_range	sound	sound	retain	Forwards the sound selector unchanged while supplying default spatial distances.	root
P01305	src/open/audio_spatial.c	65	audio_play_spatial_default_range	1	1	0	VECTOR	OPEN.EXE	modern|retail	65	audio_play_spatial_default_range	position	position	retain	Forwards the sound emitter position unchanged to spatial playback.	root
P01307	src/open/audio_spatial.c	74	audio_play_spatial_range	0	1	0	SoundRef	OPEN.EXE	modern|retail	74	audio_play_spatial_range	sound	sound	retain	Forwards the sound selector unchanged through the range wrapper in both images.	root
P01308	src/open/audio_spatial.c	75	audio_play_spatial_range	1	1	0	VECTOR	OPEN.EXE	modern|retail	75	audio_play_spatial_range	position	position	retain	Forwards the sound emitter world position through the range wrapper in both images.	root
P01312	src/open/audio_spatial.c	89	sound_ref_key_off_bank0	0	1	0	SoundRef	OPEN.EXE	modern|retail	89	sound_ref_key_off_bank0	sound	sound	retain	SoundRef selects bank-zero tone/program for key-off in both images.	root
P01313	src/open/audio_spatial.c	97	audio_set_listener_transform	0	1	0	VECTOR	OPEN.EXE	modern|retail	97	audio_set_listener_transform	position_or_null	position_or_null	retain	Independent optional listener-position update; NULL retains the previous listener position.	root
P01314	src/open/audio_spatial.c	98	audio_set_listener_transform	1	1	0	SVECTOR	OPEN.EXE	modern|retail	98	audio_set_listener_transform	rotation_or_null	rotation_or_null	retain	Independent optional listener-rotation update; NULL retains the previous listener rotation.	root
P01315	src/open/camera_path.c	48	opening_camera_path_begin	0	1	0	KfCameraPathPoint	OPEN.EXE	modern|retail	48	opening_camera_path_begin	points	points	retain	Read-only camera point sequence used to initialize opening camera playback.	root
P01318	src/open/entity_render.c	32	opening_entity_render	0	1	0	KfOpeningEntity	OPEN.EXE	modern|retail	32	opening_entity_render	entity	entity	retain	Mutable opening entity instance supplying transform, model and optional yaw update; OPEN entity_render.c:44-100 reads position/rotation/scale/object_id and advances yaw only for the rotating crystal identities.	graphics
P01319	src/open/entity_render.c	104	render_floor_item	0	1	0	KfFloorItem	OPEN.EXE	modern|retail	104	render_floor_item	item	item	retain	Floor-item instance supplying world position, facing and animation state; Both image bodies read position/facing, select a floor-sprite frame, enqueue it, then call floor_item_advance_frame(item).	graphics
P01330	src/open/item.c	8	item_load_floor_placements	0	1	0	KfFloorItemPlacement	OPEN.EXE	modern|retail	8	item_load_floor_placements	placements	placements	retain	Sentinel-terminated serialized placement sequence; item.c:56 scans until FLOOR_ITEM_END and :65-83 expands each record into runtime floor_items; plural distinguishes sequence from one runtime item.	menu
P01335	src/open/main.c	18	main	1	1	0	KfOverlayArguments	OPEN.EXE	modern|retail	18	main	entry_args	entry_args	retain	Overlay entry argument block transported by PSX loader; both GAME and OPEN read their startup fields from it.	root
